Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
914804,15860,56672,3/22/2023 3:23,3/22/2023 5:34,26.76,437.94,Fast,Completed
914805,16820,58949,3/19/2025 15:43,3/19/2025 16:38,52.86,787.41,Fast,Interrupted
914806,24507,64838,7/30/2024 18:13,7/30/2024 18:52,47.39,757.47,Trickle,Completed
914807,11692,64663,9/25/2024 20:08,9/25/2024 22:24,47.39,595.42,Fast,Interrupted
914808,29185,60135,4/1/2023 4:49,4/1/2023 6:20,40.72,587.96,Trickle,Completed
914809,25967,57094,7/10/2024 5:56,7/10/2024 8:39,43.41,545.97,Fast,Scheduled
914810,13089,53780,2/28/2024 3:13,2/28/2024 6:02,14.48,285.05,Normal,Interrupted
914811,11348,53522,10/12/2023 4:36,10/12/2023 7:26,21.2,380.25,Fast,Scheduled
914812,10538,68790,11/16/2023 19:10,11/16/2023 20:02,32.31,559.71,Fast,Interrupted
914813,19740,63132,3/13/2023 9:16,3/13/2023 11:37,18.33,378.78,Trickle,Scheduled
914814,20489,55834,4/21/2024 13:22,4/21/2024 14:34,42.73,644.84,Fast,Interrupted
914815,26490,64399,2/28/2024 18:08,2/28/2024 20:06,44.37,875.69,Fast,Interrupted
914816,22453,51736,3/5/2025 16:41,3/5/2025 17:15,11.42,219.6,Fast,Completed
914817,25784,57516,7/3/2024 20:55,7/3/2024 22:16,19.22,336.3,Trickle,Completed
914818,14679,67728,5/23/2024 7:28,5/23/2024 8:03,8.84,104.87,Fast,Scheduled
914819,27759,66374,11/2/2024 18:40,11/2/2024 20:30,35.87,490.49,Fast,Interrupted
914820,14415,56511,11/2/2023 14:38,11/2/2023 15:22,5.41,79.61,Normal,Completed
914821,13831,57463,4/7/2023 13:13,4/7/2023 13:54,27.19,451.87,Fast,Scheduled
914822,18962,57615,9/22/2023 11:26,9/22/2023 14:02,22.01,267.88,Normal,Scheduled
914823,25231,58779,1/25/2024 16:18,1/25/2024 16:54,58.26,1195.62,Trickle,Interrupted
914824,20733,64882,1/27/2023 4:24,1/27/2023 5:25,30.95,465.38,Trickle,Interrupted
914825,27350,57187,8/14/2023 13:56,8/14/2023 14:38,47.16,1069.62,Normal,Completed
914826,22608,60132,7/16/2023 17:33,7/16/2023 18:47,32.92,551.61,Normal,Scheduled
914827,17941,53772,3/2/2024 0:48,3/2/2024 2:41,9.18,137.64,Fast,Scheduled
914828,17609,68978,2/20/2023 0:18,2/20/2023 1:28,9.63,201.89,Normal,Interrupted
914829,11712,59021,5/20/2023 23:50,5/21/2023 0:35,18.62,310.23,Normal,Completed
914830,20487,68276,12/31/2024 23:19,1/1/2025 2:01,44.42,906.6,Fast,Interrupted
914831,16203,63148,1/10/2025 11:18,1/10/2025 12:20,54.07,769.29,Fast,Scheduled
914832,14189,52217,1/3/2025 6:08,1/3/2025 7:17,43.06,548.67,Normal,Interrupted
914833,15105,53135,11/3/2023 0:15,11/3/2023 1:03,43.49,1085.64,Fast,Scheduled
914834,16970,51686,4/9/2024 17:11,4/9/2024 20:05,26.27,641.09,Fast,Interrupted
914835,12437,67719,2/27/2024 14:35,2/27/2024 15:33,24.25,412.64,Fast,Completed
914836,24537,64487,10/24/2024 21:49,10/24/2024 22:21,10.22,181.41,Trickle,Scheduled
914837,12318,67780,1/9/2025 14:22,1/9/2025 15:13,59.88,851.81,Trickle,Interrupted
914838,11871,61302,4/12/2024 13:07,4/12/2024 14:08,47.79,847.39,Normal,Interrupted
914839,18983,59343,6/24/2023 8:13,6/24/2023 8:52,22.3,366.42,Trickle,Scheduled
914840,12366,69801,10/14/2023 22:02,10/14/2023 23:03,5.17,63.53,Normal,Scheduled
914841,16304,54522,4/5/2025 3:29,4/5/2025 6:07,40.44,669.39,Trickle,Scheduled
914842,22516,63617,12/1/2024 9:29,12/1/2024 10:09,31.95,678.01,Trickle,Interrupted
914843,19428,68600,6/24/2023 17:45,6/24/2023 19:59,7.49,166.84,Trickle,Completed
914844,14198,67802,10/6/2024 16:17,10/6/2024 19:02,21.54,223.49,Trickle,Completed
914845,14345,67947,3/28/2023 0:27,3/28/2023 1:21,36.67,486.47,Trickle,Interrupted
914846,24085,63889,9/27/2023 23:48,9/28/2023 2:11,37.64,867.64,Trickle,Interrupted
914847,15427,61325,10/14/2024 6:52,10/14/2024 8:16,56.93,1310.81,Trickle,Scheduled
914848,17726,53202,3/20/2023 18:05,3/20/2023 20:20,11.39,247.2,Fast,Scheduled
914849,22622,60520,5/31/2023 4:11,5/31/2023 5:47,16.6,269.62,Trickle,Interrupted
914850,16084,67103,5/3/2023 1:08,5/3/2023 3:17,48.91,866.54,Trickle,Interrupted
914851,17961,62324,10/15/2023 15:43,10/15/2023 17:36,59.82,1124.69,Fast,Scheduled
914852,12143,59935,4/20/2024 20:06,4/20/2024 22:02,33.41,770.48,Normal,Interrupted
914853,10030,59874,5/18/2024 15:43,5/18/2024 17:36,47.82,1014.34,Normal,Interrupted
914854,13369,55218,1/10/2023 8:33,1/10/2023 11:10,50.01,1039.13,Trickle,Scheduled
914855,12788,63841,8/9/2024 5:37,8/9/2024 7:44,38.3,788.12,Fast,Completed
914856,24142,62410,4/8/2024 18:14,4/8/2024 19:36,10.86,115.44,Normal,Interrupted
914857,13675,57801,4/16/2024 4:13,4/16/2024 5:46,32.96,414.52,Trickle,Interrupted
914858,15334,68230,3/19/2025 18:20,3/19/2025 20:41,44.54,1107.76,Fast,Interrupted
914859,26248,57684,11/20/2023 10:07,11/20/2023 11:55,51.59,1075.04,Trickle,Completed
914860,22319,68603,9/7/2024 3:52,9/7/2024 5:28,35.67,386.87,Fast,Interrupted
914861,13031,67397,1/27/2023 19:01,1/27/2023 21:23,11.27,142.29,Normal,Interrupted
914862,10646,60718,4/24/2023 8:01,4/24/2023 10:36,49.78,1215.2,Fast,Scheduled
914863,11584,63229,6/24/2023 3:19,6/24/2023 5:12,47.14,525.36,Fast,Completed
914864,15932,69174,5/16/2023 20:33,5/16/2023 21:34,38.02,470.26,Normal,Scheduled
914865,16349,66262,10/9/2024 2:38,10/9/2024 5:28,7.25,171.34,Fast,Completed
914866,27536,64947,6/2/2024 19:34,6/2/2024 21:10,37.84,531.33,Trickle,Interrupted
914867,22318,67754,5/1/2023 17:53,5/1/2023 20:11,40.01,706.53,Normal,Scheduled
914868,22447,60295,4/9/2025 5:08,4/9/2025 5:41,26.34,403.94,Fast,Completed
914869,18337,66359,5/17/2024 0:27,5/17/2024 2:31,50.53,530.09,Normal,Completed
914870,23744,56623,8/28/2023 11:02,8/28/2023 13:15,22.49,506.3,Fast,Interrupted
914871,18855,65501,7/4/2024 10:04,7/4/2024 12:03,46.91,842.69,Fast,Completed
914872,21866,57313,5/30/2023 14:48,5/30/2023 17:46,41.01,819.75,Normal,Scheduled
914873,29990,60584,7/26/2023 0:05,7/26/2023 0:45,51.73,1132.77,Fast,Interrupted
914874,28488,62340,10/26/2024 12:37,10/26/2024 14:57,48.01,480.6,Trickle,Completed
914875,18455,63732,12/26/2024 20:15,12/26/2024 23:06,27.39,357.93,Fast,Completed
914876,24773,50269,5/30/2023 21:37,5/30/2023 22:12,15.04,330.25,Trickle,Interrupted
914877,23861,67427,4/28/2024 18:13,4/28/2024 18:58,32.11,489.8,Trickle,Completed
914878,20785,53779,4/5/2023 9:53,4/5/2023 11:41,40.07,912.86,Normal,Interrupted
914879,10532,60261,3/27/2023 22:01,3/28/2023 0:12,14.09,272.04,Normal,Interrupted
914880,24761,64939,9/30/2024 16:42,9/30/2024 17:37,39.22,701.09,Fast,Interrupted
914881,25899,56916,4/11/2025 9:06,4/11/2025 11:38,5.85,125.46,Trickle,Completed
914882,13011,61510,11/2/2023 2:33,11/2/2023 3:44,29.01,458.6,Normal,Completed
914883,20859,62086,1/18/2023 14:24,1/18/2023 16:56,51.37,985.97,Normal,Interrupted
914884,15906,58032,3/30/2024 2:09,3/30/2024 3:28,24.77,484.91,Normal,Scheduled
914885,26566,62571,2/28/2024 10:30,2/28/2024 11:49,49.97,1105.93,Fast,Completed
914886,15498,55604,11/26/2023 18:10,11/26/2023 19:46,15.6,185.98,Trickle,Completed
914887,11640,54241,6/16/2024 17:36,6/16/2024 18:35,53.71,841.62,Trickle,Scheduled
914888,14963,53659,6/28/2024 13:46,6/28/2024 15:54,46.97,772.21,Normal,Completed
914889,25906,61456,12/29/2023 12:34,12/29/2023 14:04,46.98,714.89,Trickle,Scheduled
914890,22446,62917,1/12/2024 7:37,1/12/2024 8:47,33.33,644.34,Normal,Completed
914891,27820,68192,1/23/2024 2:28,1/23/2024 3:20,25.81,264.79,Fast,Interrupted
914892,15849,57080,5/24/2023 7:54,5/24/2023 10:05,30.81,599.15,Trickle,Scheduled
914893,24297,58539,5/31/2023 8:24,5/31/2023 10:32,12.81,285.48,Trickle,Completed
914894,27223,61670,6/6/2023 10:47,6/6/2023 13:02,55.77,697.3,Trickle,Interrupted
914895,21964,54097,7/17/2023 13:53,7/17/2023 16:26,46.46,870.36,Trickle,Scheduled
914896,22452,68598,4/3/2024 12:27,4/3/2024 14:36,50.96,584.35,Trickle,Completed
914897,11351,56926,6/22/2023 3:43,6/22/2023 4:13,57.68,1423.31,Normal,Completed
914898,18574,65554,7/28/2023 22:01,7/28/2023 23:26,18.14,272.45,Normal,Interrupted
914899,29077,53886,11/23/2024 23:44,11/24/2024 0:31,9.11,179.29,Normal,Interrupted
914900,27470,59692,1/5/2024 7:43,1/5/2024 10:13,32.48,476.58,Fast,Completed
914901,25534,66335,1/26/2025 11:27,1/26/2025 12:29,57.19,645.1,Fast,Interrupted
914902,29478,60197,4/4/2025 0:45,4/4/2025 2:17,58.24,945.9,Fast,Scheduled
914903,21672,63790,5/28/2023 16:08,5/28/2023 18:45,34.02,495.3,Trickle,Interrupted
914904,23856,56680,4/15/2024 0:15,4/15/2024 2:21,48.47,597.72,Trickle,Interrupted
914905,14807,66365,8/1/2024 17:45,8/1/2024 19:44,27.87,567.7,Trickle,Interrupted
914906,25283,64411,2/4/2024 0:06,2/4/2024 2:26,48.75,655.46,Fast,Scheduled
914907,10945,55254,6/26/2023 1:35,6/26/2023 4:27,15.83,310.02,Trickle,Scheduled
914908,17942,60148,5/23/2023 17:31,5/23/2023 18:46,48,1113.48,Fast,Scheduled
914909,11988,57674,6/22/2024 17:40,6/22/2024 18:39,5.64,107.84,Normal,Scheduled
914910,11519,60519,9/27/2023 12:47,9/27/2023 14:08,49.42,1195.76,Normal,Interrupted
914911,27874,63238,1/15/2023 16:14,1/15/2023 17:52,22.5,534.76,Trickle,Scheduled
914912,17011,63783,6/26/2024 23:25,6/27/2024 1:28,46.63,483.04,Normal,Scheduled
914913,27554,52475,10/29/2023 10:47,10/29/2023 13:27,14.11,332.71,Trickle,Scheduled
914914,12153,63763,11/17/2024 8:21,11/17/2024 9:47,33.27,614.42,Trickle,Completed
914915,29187,60110,12/17/2024 7:36,12/17/2024 8:06,8.78,105.86,Normal,Scheduled
914916,17521,58531,7/15/2023 16:17,7/15/2023 17:50,28.3,345.17,Trickle,Completed
914917,17480,51185,6/19/2024 9:04,6/19/2024 11:33,14.89,286.2,Normal,Interrupted
914918,11178,61485,12/21/2023 23:54,12/22/2023 2:39,7.66,135.53,Normal,Scheduled
914919,17830,53434,8/25/2024 3:02,8/25/2024 5:11,10.13,186.74,Trickle,Interrupted
914920,16897,60529,3/12/2023 6:20,3/12/2023 8:18,26.11,415.51,Fast,Completed
914921,29050,66011,11/21/2023 11:59,11/21/2023 12:34,49.07,1202.51,Normal,Completed
914922,10224,66989,6/13/2023 11:17,6/13/2023 14:10,25.06,604.3,Trickle,Completed
914923,27863,61363,10/31/2024 9:36,10/31/2024 10:21,48.87,554.72,Normal,Scheduled
914924,24868,55461,3/20/2025 12:02,3/20/2025 13:41,22.06,435.63,Trickle,Interrupted
914925,11539,61978,5/24/2024 19:46,5/24/2024 21:03,46.05,696.48,Normal,Interrupted
914926,20956,69594,1/11/2024 21:37,1/11/2024 23:28,43.75,895.19,Fast,Completed
914927,11185,60762,5/27/2024 3:49,5/27/2024 6:18,41.95,465.66,Trickle,Interrupted
914928,20322,54235,10/18/2024 4:24,10/18/2024 5:01,35.22,584.04,Trickle,Completed
914929,15404,61865,6/11/2024 9:58,6/11/2024 12:19,38.59,622.1,Normal,Scheduled
914930,19492,64810,10/26/2024 14:08,10/26/2024 16:54,8.69,131.28,Normal,Scheduled
914931,14835,56056,3/14/2023 16:05,3/14/2023 17:07,32.18,747.62,Fast,Interrupted
914932,11724,63284,1/31/2025 13:00,1/31/2025 15:52,37.48,523.98,Trickle,Interrupted
914933,15636,60399,12/3/2024 15:23,12/3/2024 17:38,29.34,585.17,Trickle,Completed
914934,26405,50188,10/15/2023 18:48,10/15/2023 20:56,24.92,436.23,Normal,Interrupted
914935,18996,63572,12/17/2024 15:47,12/17/2024 17:44,7,168.99,Trickle,Scheduled
914936,15642,51933,10/22/2023 13:48,10/22/2023 15:07,30.32,554.09,Normal,Interrupted
914937,13991,58400,4/6/2023 7:42,4/6/2023 8:51,50.83,752.58,Trickle,Scheduled
914938,17341,59437,5/23/2023 17:59,5/23/2023 18:47,27.69,470.8,Trickle,Interrupted
914939,23942,59627,10/7/2024 2:13,10/7/2024 4:53,39.37,689.53,Trickle,Completed
914940,11654,59048,5/13/2024 19:17,5/13/2024 20:15,54.88,882.38,Trickle,Scheduled
914941,15564,62961,10/22/2024 13:17,10/22/2024 15:37,35.31,483.28,Trickle,Scheduled
914942,24312,63276,1/6/2023 14:54,1/6/2023 15:48,8.79,174.12,Fast,Completed
914943,26747,65450,3/21/2025 8:41,3/21/2025 11:08,32.15,439.33,Trickle,Completed
914944,27063,50414,12/4/2024 18:19,12/4/2024 20:00,37.23,566.83,Normal,Scheduled
914945,24078,53193,4/13/2025 2:54,4/13/2025 5:14,34.92,754.31,Trickle,Scheduled
914946,16405,60525,1/29/2023 21:40,1/29/2023 23:12,38.05,749.43,Fast,Interrupted
914947,28399,58113,5/22/2024 19:20,5/22/2024 20:02,54.04,564.98,Trickle,Interrupted
914948,11876,60463,2/16/2023 23:28,2/17/2023 2:11,7.56,83.69,Fast,Scheduled
914949,12866,63660,3/18/2024 15:19,3/18/2024 18:12,18.08,183.33,Fast,Scheduled
914950,16193,60874,12/6/2023 2:56,12/6/2023 4:05,45.23,547.14,Normal,Completed
914951,24552,63898,12/19/2023 16:43,12/19/2023 18:21,7.46,140.61,Normal,Interrupted
914952,12428,59066,5/10/2023 6:06,5/10/2023 8:37,58.9,923.16,Fast,Interrupted
914953,18391,66900,11/12/2023 7:15,11/12/2023 8:22,41.36,1029.32,Normal,Completed
914954,26563,60347,11/16/2024 18:46,11/16/2024 20:20,51.15,604.33,Trickle,Completed
914955,17880,56621,8/21/2023 19:36,8/21/2023 20:42,9.03,135.33,Fast,Interrupted
914956,13966,55896,5/5/2024 12:46,5/5/2024 13:47,17.97,265.51,Normal,Completed
914957,12358,51990,2/9/2025 10:43,2/9/2025 12:58,35.58,542.49,Fast,Scheduled
914958,10401,67204,8/2/2024 15:57,8/2/2024 17:53,29.15,619.1,Fast,Scheduled
914959,26965,66032,5/2/2024 11:30,5/2/2024 13:46,47.21,640.82,Trickle,Interrupted
914960,14716,63052,8/19/2024 18:59,8/19/2024 20:07,30.54,383.6,Fast,Completed
914961,29903,63862,2/21/2025 15:02,2/21/2025 17:57,46.1,958.07,Trickle,Scheduled
914962,27949,58658,7/10/2023 13:28,7/10/2023 16:04,31.08,421.57,Fast,Scheduled
914963,16139,52069,12/20/2023 14:06,12/20/2023 17:06,41.19,848.28,Trickle,Scheduled
914964,19014,68828,4/27/2024 5:16,4/27/2024 8:05,25.29,501.99,Fast,Completed
914965,16021,68923,12/3/2024 2:27,12/3/2024 3:26,30.76,762.27,Normal,Interrupted
914966,22719,52933,12/7/2023 7:48,12/7/2023 9:03,38.98,448.02,Trickle,Scheduled
914967,29156,65518,9/28/2023 5:58,9/28/2023 8:08,53.93,921.17,Trickle,Interrupted
914968,29949,58069,11/11/2023 13:05,11/11/2023 15:42,11.03,227.13,Fast,Scheduled
914969,20091,60026,12/19/2023 23:06,12/20/2023 1:43,31.18,624.48,Fast,Interrupted
914970,23199,65049,8/8/2023 13:06,8/8/2023 15:43,23.44,296.47,Fast,Scheduled
914971,19922,52338,12/7/2023 19:24,12/7/2023 21:53,7.36,182.84,Normal,Scheduled
914972,22275,64800,12/19/2023 19:06,12/19/2023 19:53,42.67,605.11,Fast,Scheduled
914973,23183,51137,2/26/2025 21:47,2/27/2025 0:02,55.47,993.63,Normal,Scheduled
914974,22460,53185,8/2/2024 18:54,8/2/2024 20:59,12.29,173.02,Normal,Scheduled
914975,26629,51203,5/30/2023 23:59,5/31/2023 2:34,23.48,459.64,Fast,Interrupted
914976,26820,54493,9/4/2024 0:34,9/4/2024 2:58,29.01,424.15,Normal,Completed
914977,22874,50808,7/20/2023 17:42,7/20/2023 18:42,39.73,634.21,Fast,Completed
914978,16473,65692,1/25/2024 15:33,1/25/2024 17:44,40.98,736.83,Trickle,Scheduled
914979,27199,58750,8/30/2024 5:29,8/30/2024 8:00,27.16,466.15,Normal,Scheduled
914980,25204,59513,2/22/2024 21:26,2/23/2024 0:11,30.05,520.51,Fast,Interrupted
914981,26758,59993,10/13/2023 17:15,10/13/2023 20:04,35.26,680.94,Fast,Scheduled
914982,23297,62337,8/17/2024 17:06,8/17/2024 18:21,54.84,1191.19,Fast,Interrupted
914983,14285,51012,5/25/2024 11:03,5/25/2024 12:09,57.61,992.69,Normal,Interrupted
914984,13036,64116,3/30/2024 3:06,3/30/2024 5:32,29.34,573.82,Normal,Scheduled
914985,14798,60836,3/22/2025 7:05,3/22/2025 9:36,52.07,651.23,Trickle,Scheduled
914986,25958,66256,2/1/2023 16:03,2/1/2023 17:58,38.31,647.25,Fast,Interrupted
914987,13912,69372,10/7/2023 10:07,10/7/2023 12:31,5.09,88.48,Normal,Interrupted
914988,23261,56630,5/4/2023 23:52,5/5/2023 1:59,45.84,872.84,Normal,Interrupted
914989,27757,60827,1/20/2025 22:40,1/21/2025 0:39,58.71,762.12,Normal,Completed
914990,12449,57064,1/4/2025 4:56,1/4/2025 6:28,29.95,692.8,Trickle,Completed
914991,11621,53443,12/9/2023 19:23,12/9/2023 21:14,56.68,1052.04,Fast,Completed
914992,23134,60019,1/25/2023 16:11,1/25/2023 18:35,11.76,261.11,Fast,Scheduled
914993,29516,53522,1/25/2024 1:39,1/25/2024 4:06,56.34,712.21,Normal,Completed
914994,14439,65715,2/17/2024 19:04,2/17/2024 21:05,43.46,503.1,Normal,Scheduled
914995,27849,68480,12/1/2023 11:37,12/1/2023 13:55,58.42,952.58,Normal,Completed
914996,21162,69398,5/18/2024 20:32,5/18/2024 22:09,9.47,130.16,Normal,Interrupted
914997,25817,57888,2/13/2024 5:37,2/13/2024 6:14,54.65,972.32,Trickle,Scheduled
914998,20726,51071,7/8/2023 4:32,7/8/2023 5:38,35.76,594.08,Normal,Scheduled
914999,18379,60603,6/30/2023 7:17,6/30/2023 8:25,30.88,323.97,Normal,Scheduled
915000,16431,67471,8/25/2024 19:37,8/25/2024 20:19,59.83,1201.87,Trickle,Scheduled
915001,29093,57156,5/22/2023 10:00,5/22/2023 10:34,8.37,104.15,Fast,Completed
915002,28049,69405,2/23/2023 14:12,2/23/2023 15:01,46.99,639.13,Normal,Completed
915003,28648,58319,1/21/2023 8:01,1/21/2023 9:46,6.83,89.06,Trickle,Completed
915004,20955,57718,10/28/2023 5:59,10/28/2023 7:19,34.63,593.07,Fast,Scheduled
915005,11060,67963,5/14/2023 7:44,5/14/2023 10:15,49.39,1145.01,Fast,Completed
915006,25332,50444,9/4/2023 21:13,9/4/2023 23:01,56.04,892.76,Normal,Completed
915007,28050,54940,2/27/2025 15:48,2/27/2025 18:12,31.29,470.3,Normal,Scheduled
915008,26277,52586,7/6/2023 20:42,7/6/2023 23:11,50.98,1005.85,Fast,Completed
915009,23615,68534,12/28/2024 21:33,12/28/2024 22:12,8.51,193.06,Fast,Interrupted
915010,22231,68343,2/8/2025 12:12,2/8/2025 12:46,9.44,131.42,Fast,Interrupted
915011,27157,67874,3/6/2025 19:55,3/6/2025 22:42,7.73,144.89,Fast,Interrupted
915012,11173,63317,9/14/2023 6:09,9/14/2023 7:57,42.12,609.54,Fast,Completed
915013,18038,69074,6/28/2023 9:19,6/28/2023 10:42,43.8,684.51,Trickle,Completed
915014,19351,57065,2/5/2024 14:13,2/5/2024 15:07,31.21,420.46,Fast,Interrupted
915015,24839,61833,7/28/2024 1:37,7/28/2024 2:51,26.01,341.73,Trickle,Completed
915016,10582,59264,11/16/2024 9:53,11/16/2024 11:12,48.65,610.46,Normal,Completed
915017,20200,65406,9/25/2024 20:22,9/25/2024 22:12,26.48,413.59,Normal,Completed
915018,23581,65097,4/25/2023 11:27,4/25/2023 12:41,43.64,755.79,Trickle,Completed
915019,13084,60763,7/7/2024 1:05,7/7/2024 3:32,37.14,909.05,Trickle,Scheduled
915020,26230,52593,4/18/2024 14:14,4/18/2024 16:09,45.53,985.03,Normal,Completed
915021,22365,52013,7/2/2024 10:51,7/2/2024 13:05,31.63,665.07,Normal,Scheduled
915022,27259,68633,12/29/2023 18:21,12/29/2023 18:59,21.63,396.06,Fast,Scheduled
915023,19830,68861,4/5/2025 11:31,4/5/2025 12:44,49.8,1243.98,Fast,Interrupted
915024,10969,67719,8/13/2024 3:32,8/13/2024 6:22,13.88,287.44,Normal,Completed
915025,10185,58020,8/24/2024 7:39,8/24/2024 9:05,24.87,343.44,Fast,Scheduled
915026,15173,53009,3/1/2025 2:04,3/1/2025 3:35,30.36,662.16,Normal,Interrupted
915027,14566,64526,4/17/2023 14:21,4/17/2023 16:31,14.72,335.66,Fast,Scheduled
915028,26675,64370,10/8/2024 6:02,10/8/2024 7:54,42.03,1048.3,Fast,Completed
915029,26041,55097,8/31/2024 10:32,8/31/2024 11:58,56.12,1213.69,Fast,Interrupted
915030,17017,62545,5/27/2023 6:58,5/27/2023 7:34,29.09,542.74,Trickle,Scheduled
915031,20413,52334,10/28/2023 9:08,10/28/2023 12:01,19.46,226.53,Trickle,Interrupted
915032,25300,61478,4/28/2024 1:18,4/28/2024 3:52,22.39,361.09,Trickle,Completed
915033,10424,67054,9/29/2024 7:21,9/29/2024 9:48,6.87,135.59,Fast,Interrupted
915034,25006,51143,4/14/2024 17:50,4/14/2024 20:12,24.76,422.89,Normal,Completed
915035,18727,58721,2/8/2023 9:49,2/8/2023 11:39,51.72,559.58,Trickle,Scheduled
915036,14370,51585,12/7/2023 22:28,12/8/2023 1:14,44.35,803.85,Trickle,Interrupted
915037,21614,65065,7/24/2024 23:37,7/25/2024 0:49,53.98,1078.84,Fast,Interrupted
915038,18964,58286,11/4/2023 15:53,11/4/2023 18:19,13.91,299.34,Normal,Completed
915039,27312,64279,4/11/2024 5:58,4/11/2024 6:50,8.92,215.92,Fast,Interrupted
915040,11901,61454,5/2/2023 17:55,5/2/2023 20:20,32.98,494.01,Normal,Interrupted
915041,10422,68178,4/5/2025 21:43,4/5/2025 23:36,29.72,676.05,Trickle,Scheduled
915042,26623,53441,8/24/2024 13:54,8/24/2024 14:59,18.73,372.54,Trickle,Scheduled
915043,19718,56665,10/5/2024 15:00,10/5/2024 17:38,52.78,935.61,Fast,Scheduled
915044,18325,62436,10/10/2023 11:19,10/10/2023 12:00,19.48,411.09,Trickle,Completed
915045,29124,57942,12/8/2024 2:52,12/8/2024 4:26,50.2,1105.36,Normal,Interrupted
915046,21095,50367,10/3/2024 21:45,10/4/2024 0:16,5.56,66.94,Fast,Scheduled
915047,25197,65742,4/8/2023 16:57,4/8/2023 18:02,57.16,991.92,Trickle,Interrupted
915048,20939,62691,9/13/2023 23:38,9/14/2023 0:14,18.08,329.87,Fast,Interrupted
915049,13625,55129,2/3/2023 9:31,2/3/2023 12:08,5.5,99.44,Trickle,Scheduled
915050,15858,57599,10/23/2024 13:41,10/23/2024 14:47,21.47,333.97,Trickle,Interrupted
915051,21096,68490,5/7/2024 16:37,5/7/2024 18:12,56.04,1379.98,Fast,Completed
915052,26271,66876,7/29/2023 15:00,7/29/2023 17:39,26.63,344.37,Normal,Scheduled
915053,21197,52946,11/8/2024 10:47,11/8/2024 12:35,45.05,823.42,Normal,Completed
915054,22774,52424,9/11/2024 9:07,9/11/2024 9:38,36.78,617.29,Fast,Interrupted
915055,13641,60350,5/29/2024 10:39,5/29/2024 13:30,34.65,649.96,Trickle,Completed
915056,20965,54179,1/8/2023 17:09,1/8/2023 18:33,26.84,416.95,Fast,Completed
915057,10113,52668,10/13/2023 22:15,10/14/2023 0:34,49.83,546.33,Fast,Scheduled
915058,20860,55506,12/13/2023 13:11,12/13/2023 16:08,8.68,180.69,Trickle,Completed
915059,20394,68599,4/3/2025 10:58,4/3/2025 12:34,45.59,491.02,Normal,Completed
915060,25508,67544,11/11/2024 2:30,11/11/2024 5:19,23.68,576.01,Normal,Interrupted
915061,20517,60357,2/25/2024 17:37,2/25/2024 19:45,12.86,281.86,Trickle,Completed
915062,11206,52584,3/28/2023 17:57,3/28/2023 19:18,30.85,524.06,Normal,Interrupted
915063,28722,57596,10/13/2023 15:14,10/13/2023 16:54,46.25,509.89,Trickle,Interrupted
915064,17000,67965,2/15/2025 18:31,2/15/2025 20:59,39.76,679.72,Normal,Interrupted
915065,15480,53082,8/8/2023 6:49,8/8/2023 7:20,15.38,178.78,Trickle,Completed
915066,15087,50731,6/16/2024 6:24,6/16/2024 9:07,5.73,116.85,Fast,Scheduled
915067,13864,69979,11/21/2023 20:58,11/21/2023 23:07,51.03,1089.1,Fast,Interrupted
915068,21134,59615,3/9/2025 3:07,3/9/2025 4:52,51.61,735.28,Fast,Interrupted
915069,27536,61117,2/15/2023 3:17,2/15/2023 4:56,54.6,1263.09,Normal,Scheduled
915070,21089,55339,2/23/2023 21:43,2/23/2023 23:00,24.62,382.6,Fast,Scheduled
915071,11897,51398,8/11/2023 13:28,8/11/2023 14:38,54.35,798.39,Fast,Interrupted
915072,23213,53084,7/3/2023 1:35,7/3/2023 2:11,25.61,470.67,Trickle,Completed
915073,14696,63438,11/16/2023 5:55,11/16/2023 8:34,22.97,312.83,Trickle,Completed
